pmcid,doi,citations,author,author_link,author_h_index,publisher_link,author_citations
PMC7360507,10.1159/000509483,107,MG Del Buono;C Ronco;CJ Lavie;A Abbate,https://scholar.google.com//citations?user=LLqMYYMAAAAJ&hl=en&oi=sra;https://scholar.google.com//citations?user=WUD9SgcAAAAJ&hl=en&oi=sra;https://scholar.google.com//citations?user=apPtA7MAAAAJ&hl=en&oi=sra;https://scholar.google.com//citations?user=0J34HmAAAAAJ&hl=en&oi=sra,98,https://karger.com/crm/article/10/5/277/97340,32194
PMC6492653,10.1111/irv.12171,42,DSC Hui;N Lee,https://scholar.google.com//citations?user=Kme_bYoAAAAJ&hl=en&oe=ASCII&oi=sra;https://scholar.google.com//citations?user=1-RVFyAAAAAJ&hl=en&oe=ASCII&oi=sra,67,https://onlinelibrary.wiley.com/doi/abs/10.1111/irv.12171,21386
PMC7255975,10.1038/s41392-020-0191-1,592,M Catanzaro;F Fagiani;M Racchi;E Corsini;S Govoni;C Lanni,https://scholar.google.com//citations?user=OJfK0-oAAAAJ&hl=en&oi=sra;https://scholar.google.com//citations?user=rHbYwWwAAAAJ&hl=en&oi=sra;https://scholar.google.com//citations?user=YXPr0lAAAAAJ&hl=en&oi=sra;https://scholar.google.com//citations?user=Dm6yVLUAAAAJ&hl=en&oi=sra;https://scholar.google.com//citations?user=zXb4VoMAAAAJ&hl=en&oi=sra;https://scholar.google.com//citations?user=PDdVaLYAAAAJ&hl=en&oi=sra,40,https://www.nature.com/articles/s41392-020-0191-1,5094
PMC7191626,10.1152/ajpheart.00723.2018,0,RAS Santos;GY Oudit;T Verano-Braga;UM Steckelings,https://scholar.google.com//citations?user=uaGsF4wAAAAJ&hl=fr&oi=sra;https://scholar.google.com//citations?user=IYg6bz4AAAAJ&hl=fr&oi=sra;https://scholar.google.com//citations?user=GRvoUVIAAAAJ&hl=fr&oi=sra;https://scholar.google.com//citations?user=rrFNxCsAAAAJ&hl=fr&oi=sra,48,https://journals.physiology.org/doi/full/10.1152/ajpheart.00723.2018?url_ver=Z39.88-2003&rfr_id=ori%3Arid%3Acrossref.org&rfr_dat=cr_pub%3Dpubmed&utm_source=TrendMD&utm_medium=cpc&utm_campaign=American_Journal_of_Physiology_-_Heart_and_Circulatory_Physiology_TrendMD_0,8406
PMC7086415,10.1155/2020/8145219,3,,,0,https://www.hindawi.com/journals/cjidmm/2020/8145219/,0
PMC7308631,10.1017/ice.2020.281,0,MW Davis;A Koff;M Malinis;CD Cruz;CJ Britto,https://scholar.google.com//citations?user=Dw6rpbgAAAAJ&hl=fr&oi=sra;https://scholar.google.com//citations?user=pK2TNBIAAAAJ&hl=fr&oi=sra;https://scholar.google.com//citations?user=RGrUNyIAAAAJ&hl=fr&oi=sra;https://scholar.google.com//citations?user=pcqCSdUAAAAJ&hl=fr&oi=sra;https://scholar.google.com//citations?user=JrQdbT4AAAAJ&hl=fr&oi=sra,17,https://www.cambridge.org/core/journals/infection-control-and-hospital-epidemiology/article/repurposing-antimicrobial-stewardship-tools-in-the-electronic-medical-record-for-the-management-of-covid19-patients/54EFFBD48D1CF87718036AAB3156BD65,1035
PMC7275139,10.1016/j.hjc.2020.05.007,49,,,0,https://www.sciencedirect.com/science/article/pii/S1109966620300968,0
PMC7193139,10.1007/s11224-020-01536-6,32,N Rasool;W Hussain,https://scholar.google.com//citations?user=4SG_XZ4AAAAJ&hl=en&oi=sra;https://scholar.google.com//citations?user=PxoNLF4AAAAJ&hl=en&oi=sra,22,https://link.springer.com/article/10.1007/s11224-020-01536-6,1622
PMC7158308,10.1016/b0-12-370879-6/00317-3,1,,,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7158308/,0
PMC7230237,10.3390/nu12041193,136,,,0,https://www.mdpi.com/2072-6643/12/4/1193,0
PMC7121450,10.1007/978-3-540-92165-3_20,104,S Sambhara;JE McElhaney,https://scholar.google.com//citations?user=Q3PA_0QAAAAJ&hl=en&oi=sra;https://scholar.google.com//citations?user=QBRcfNgAAAAJ&hl=en&oi=sra,63,https://link.springer.com/chapter/10.1007/978-3-540-92165-3_20,15794
PMC7361919,10.5694/mja2.50673,53,JS Davis;D Ferreira;JT Denholm;SYC Tong,https://scholar.google.com//citations?user=F4soxgEAAAAJ&hl=en&oi=sra;https://scholar.google.com//citations?user=itFHQwsAAAAJ&hl=en&oi=sra;https://scholar.google.com//citations?user=C63MYdoAAAAJ&hl=en&oi=sra;https://scholar.google.com//citations?user=ZTj3C7kAAAAJ&hl=en&oi=sra,52,https://onlinelibrary.wiley.com/doi/abs/10.5694/mja2.50673,15967
PMC3323183,10.3201/eid1006.030629,434,T Jartti;P Lehtinen,https://scholar.google.com//citations?user=uUgjH-cAAAAJ&hl=en&oi=sra;https://scholar.google.com//citations?user=FrsM5FEAAAAJ&hl=en&oi=sra,22,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3323183/,3926
PMC7348610,10.1016/j.eclinm.2020.100454,157,,,0,https://www.thelancet.com/journals/eclinm/article/PIIS2589-5370(20)30198-X/fulltext,0
PMC3640509,10.3390/v5020423,10,AJ Montano-Loza;AL Mason,https://scholar.google.com//citations?user=nnycHUEAAAAJ&hl=en&oi=sra;https://scholar.google.com//citations?user=wDB7rUwAAAAJ&hl=en&oi=sra,63,https://www.mdpi.com/1999-4915/5/2/423,20088
PMC5923491,10.3390/v10040197,28,J Eichler;U Dietrich,https://scholar.google.com//citations?user=f5J55dAAAAAJ&hl=en&oe=ASCII&oi=sra;https://scholar.google.com//citations?user=sU__Q7YAAAAJ&hl=en&oe=ASCII&oi=sra,41,https://www.mdpi.com/1999-4915/10/4/197,5702
PMC5223715,10.1136/bmjopen-2016-012330,117,,,0,https://bmjopen.bmj.com/content/6/12/e012330.short,0
PMC7303131,10.1038/s41541-020-0197-2,3,,,0,https://www.nature.com/articles/s41541-020-0197-2,0
PMC7260125,10.1007/s11096-020-01067-4,27,,,0,https://link.springer.com/article/10.1007/s11096-020-01067-4,0
PMC7103686,10.1080/00325481.2015.1074030,170,,,0,https://www.tandfonline.com/doi/abs/10.1080/00325481.2015.1074030,0
PMC6369168,10.3389/fvets.2019.00016,23,,,0,https://www.frontiersin.org/articles/10.3389/fvets.2019.00016/full,0
PMC5744144,10.3390/v9120369,13,IM Mackay,https://scholar.google.com//citations?user=XXQPExkAAAAJ&hl=en&oi=sra,48,https://www.mdpi.com/1999-4915/9/12/369,13447
PMC7169770,10.1111/tmi.13383,3784,,,0,https://www.ijidonline.com/article/S1201-9712(20)32504-2/abstract,0
PMC4678411,10.1021/acs.jmedchem.5b01329,67,,,0,https://pubs.acs.org/doi/abs/10.1021/acs.jmedchem.5b01329,0
PMC7075648,10.1021/acs.jmedchem.7b00734,244,,,0,https://pubs.acs.org/doi/abs/10.1021/acs.jmedchem.7b00734,0
PMC7095094,10.1007/s40506-020-00216-7,45,F Fitzpatrick;G Lacey,https://scholar.google.com//citations?user=Ihc2AVgAAAAJ&hl=en&oi=sra;https://scholar.google.com//citations?user=nYDkTSQAAAAJ&hl=en&oi=sra,25,https://link.springer.com/article/10.1007/s40506-020-00216-7,2296
PMC7290299,10.3390/jcm9051473,81,U Kalathiya;M Padariya;M Lisowska;J Nicholson,https://scholar.google.com//citations?user=dnlmK3oAAAAJ&hl=en&oi=sra;https://scholar.google.com//citations?user=9swHQguIdD0C&hl=en&oi=sra;https://scholar.google.com//citations?user=cYJ0IDcAAAAJ&hl=en&oi=sra;https://scholar.google.com//citations?user=TdumaNsAAAAJ&hl=en&oi=sra,13,https://www.mdpi.com/2077-0383/9/5/1473,451
PMC5049717,10.1080/21645515.2015.1078045,0,,,0,https://www.tandfonline.com/doi/abs/10.1080/21645515.2015.1078045,0
PMC5781002,10.1111/j.1750-2659.2012.00418.x,25,JB Gubbay;DM Skowronski;NS Crowcroft,https://scholar.google.com//citations?user=rC0jh0gAAAAJ&hl=en&oi=sra;https://scholar.google.com//citations?user=EbWuYkIAAAAJ&hl=en&oi=sra;https://scholar.google.com//citations?user=IKux9VEAAAAJ&hl=en&oi=sra,57,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1750-2659.2012.00418.x,14551
PMC3278322,10.1007/s11906-011-0180-4,15,,,0,https://link.springer.com/article/10.1007/s11906-011-0180-4,0
PMC7080179,10.2217/fvl-2018-0201,0,H Choudhry;MA Bakhrebah;WH Abdulaal;MA Zamzami;MA Hassan,https://scholar.google.com//citations?user=EYtt2uQAAAAJ&hl=fr&oi=sra;https://scholar.google.com//citations?user=_bW2AZ8AAAAJ&hl=fr&oi=sra;https://scholar.google.com//citations?user=0jfvTNQAAAAJ&hl=fr&oi=sra;https://scholar.google.com//citations?user=VIub50IAAAAJ&hl=fr&oi=sra;https://scholar.google.com//citations?user=efd0OCoAAAAJ&hl=fr&oi=sra,7,https://www.futuremedicine.com/doi/abs/10.2217/fvl-2018-0201,217
PMC4808895,10.3390/nu8030167,1329,,,0,https://www.mdpi.com/2072-6643/8/3/167,0
PMC7234712,10.5811/westjem.2020.3.47328,3,Z Coralic,https://scholar.google.com//citations?user=qU_vWgoAAAAJ&hl=en&oi=sra,11,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7234712/,505
PMC7149659,10.1016/b0-12-370879-6/00494-4,3,,,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7149659/,0
PMC3937074,10.1186/1471-2458-14-133,0,JT Wu;R Fielding,https://scholar.google.com//citations?user=yUuqrBIAAAAJ&hl=ko&oi=sra;https://scholar.google.com//citations?user=QZ9QpiEAAAAJ&hl=ko&oi=sra,59,https://bmcpublichealth.biomedcentral.com/articles/10.1186/1471-2458-14-133?report=reader,11530
PMC7237801,10.1007/s10928-020-09690-4,35,,,0,https://link.springer.com/article/10.1007/s10928-020-09690-4,0
PMC7282795,10.1016/j.cmi.2020.05.036,108,,,0,https://www.sciencedirect.com/science/article/pii/S1198743X20303347,0
PMC7345688,10.3390/ph13060111,95,,,0,https://www.mdpi.com/1424-8247/13/6/111,0
PMC7288618,10.1038/s41577-020-0348-8,791,,,0,https://www.nature.com/articles/s41577-020-0348-8,0
PMC7149393,10.1016/b978-0-12-375156-0.00012-6,0,,,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7149393/,0
PMC7080089,10.1007/s00253-016-7424-9,36,,,0,https://link.springer.com/article/10.1007/s00253-016-7424-9,0
PMC7352459,10.3390/cancers12061609,28,C García-Fernández;C Fornaguera,https://scholar.google.com//citations?user=KraNAlkAAAAJ&hl=en&oi=sra;https://scholar.google.com//citations?user=_3RBMrIAAAAJ&hl=en&oi=sra,18,https://www.mdpi.com/2072-6694/12/6/1609,1252
PMC7167837,10.1002/ppul.23931,28,KM Hare;SJ Pizzutto;AB Chang;HC Smith‐Vaughan;GB McCallum,https://scholar.google.com//citations?user=I_UHd6gAAAAJ&hl=en&oi=sra;https://scholar.google.com//citations?user=48asVvwAAAAJ&hl=en&oi=sra;https://scholar.google.com//citations?user=I-LzbMEAAAAJ&hl=en&oi=sra;https://scholar.google.com//citations?user=1GwKeMIAAAAJ&hl=en&oi=sra;https://scholar.google.com//citations?user=97TBEOEAAAAJ&hl=en&oi=sra,23,https://onlinelibrary.wiley.com/doi/abs/10.1002/ppul.23931,1803
PMC7220651,10.1007/s11528-020-00509-0,8,Ü Kartoğlu;TC Reeves,https://scholar.google.com//citations?user=k9fBUw8AAAAJ&hl=en&oi=sra;https://scholar.google.com//citations?user=d76nkwoAAAAJ&hl=en&oi=sra,72,https://link.springer.com/article/10.1007/s11528-020-00509-0,30220
PMC7096781,10.1038/nbt0910-910,33,,,0,https://www.nature.com/articles/nbt0910-910,0
PMC7296117,10.3389/fneur.2020.00502,13,W Li,https://scholar.google.com//citations?user=uN4LVk8AAAAJ&hl=sv&oi=sra,6,https://www.frontiersin.org/articles/10.3389/fneur.2020.00502/full,120
PMC5000399,10.1186/s12909-016-0746-6,33,A Djalali;L Ragazzoni;H Ageely;I Bani;FD Corte,https://scholar.google.com//citations?user=Hr950psAAAAJ&hl=en&oi=sra;https://scholar.google.com//citations?user=MVrjD4UAAAAJ&hl=en&oi=sra;https://scholar.google.com//citations?user=adTl-HIAAAAJ&hl=en&oi=sra;https://scholar.google.com//citations?user=-BQlU_QAAAAJ&hl=en&oi=sra;https://scholar.google.com//citations?user=vwBTr6gAAAAJ&hl=en&oi=sra,48,https://link.springer.com/article/10.1186/s12909-016-0746-6/,10201
PMC7202545,10.18632/aging.102988,71,A Zhavoronkov,https://scholar.google.com//citations?user=8Icccp0AAAAJ&hl=en&oi=sra,56,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7202545/,12267
PMC7168645,10.3390/pathogens9020135,7,G Boivin,https://scholar.google.com//citations?user=7Qu14FcAAAAJ&hl=pt-BR&oi=sra,90,https://www.mdpi.com/2076-0817/9/2/135,26541
PMC7262569,10.12688/wellcomeopenres.15873.1,2,,,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7262569/,0
PMC7167785,10.1002/ppul.23891,20,,,0,https://onlinelibrary.wiley.com/doi/abs/10.1002/ppul.23891,0
PMC7091595,10.1038/s41409-018-0386-z,45,,,0,https://www.nature.com/articles/s41409-018-0386-z,0
PMC7098030,10.7150/ijbs.45053,1205,,,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7098030/,0
PMC7275844,10.1007/s00784-020-03388-0,11,,,0,https://link.springer.com/article/10.1007/s00784-020-03388-0,0
PMC7189851,10.1016/j.phrs.2020.104859,0,,,0,https://www.sciencedirect.com/science/article/pii/S1043661820311671,0
PMC7115717,10.1053/j.ajkd.2007.04.011,66,,,0,https://www.sciencedirect.com/science/article/pii/S0272638607007366,0
PMC7168512,10.1002/med.21289,116,,,0,https://onlinelibrary.wiley.com/doi/abs/10.1002/med.21289,0
PMC7301894,10.7717/peerj.9392,70,JL Caniglia;MR Guda;S Asuthkar;KK Velpula,https://scholar.google.com//citations?user=JiHztQMAAAAJ&hl=en&oi=sra;https://scholar.google.com//citations?user=Rqx4UngAAAAJ&hl=en&oi=sra;https://scholar.google.com//citations?user=t_HOgE8AAAAJ&hl=en&oi=sra;https://scholar.google.com//citations?user=rAk_o78AAAAJ&hl=en&oi=sra,29,https://peerj.com/articles/9392/,2579
PMC3113999,10.1186/1752-1947-5-194,25,,,0,https://link.springer.com/article/10.1186/1752-1947-5-194,0
PMC7038234,10.1128/aac.02373-19,27,S Wang,https://scholar.google.com//citations?user=ue7EObIAAAAJ&hl=en&oe=ASCII&oi=sra,17,https://journals.asm.org/doi/abs/10.1128/aac.02373-19,1089
PMC4488782,10.3390/nu7064240,473,AR Martineau,https://scholar.google.com//citations?user=rZPyvTMAAAAJ&hl=de&oi=sra,59,https://www.mdpi.com/2072-6643/7/6/4240,16997
PMC7295509,10.1016/j.msard.2020.102306,60,,,0,https://www.sciencedirect.com/science/article/pii/S2211034820303825,0
PMC7152513,10.1007/s12015-020-09973-w,361,A Golchin;E Seyedjafari;A Ardeshirylajimi,https://scholar.google.com//citations?user=-eXZJBUAAAAJ&hl=en&oe=ASCII&oi=sra;https://scholar.google.com//citations?user=PRjUFaoAAAAJ&hl=en&oe=ASCII&oi=sra;https://scholar.google.com//citations?user=Ub4YDokAAAAJ&hl=en&oe=ASCII&oi=sra,34,https://link.springer.com/article/10.1007/s12015-020-09973-w,3496
PMC7287474,10.1016/j.vaccine.2020.06.022,0,,,0,,0
PMC7107961,10.1086/425745,38,,,0,https://academic.oup.com/cid/article-abstract/39/11/1668/465225,0
PMC7197335,10.5435/jaaos-d-20-00227,112,ME Awad;JA Vazquez,https://scholar.google.com//citations?user=zMviLroAAAAJ&hl=en&oi=sra;https://scholar.google.com//citations?user=bs7vvbMAAAAJ&hl=en&oi=sra,70,https://journals.lww.com/jaaos/fulltext/2020/06010/perioperative_considerations_in_urgent_surgical.5.aspx,22352
PMC7086696,10.1007/s00431-006-0233-x,87,M Güven;B Otlu,https://scholar.google.com//citations?user=qrcxG4AAAAAJ&hl=en&oi=sra;https://scholar.google.com//citations?user=fSMSU1YAAAAJ&hl=en&oi=sra,32,https://link.springer.com/article/10.1007/s00431-006-0233-x,4109
PMC7252080,10.1016/j.jgo.2020.05.001,38,,,0,https://www.sciencedirect.com/science/article/pii/S1879406820302150,0
PMC7351647,10.1186/s40545-020-00243-1,43,A Ahmad;Z Alrabiah,https://scholar.google.com//citations?user=Z_DIxQoAAAAJ&hl=en&oi=sra;https://scholar.google.com//citations?user=bP3516QAAAAJ&hl=en&oi=sra,10,https://link.springer.com/article/10.1186/s40545-020-00243-1,358
PMC6797864,10.1111/imm.13102,7,,,0,https://onlinelibrary.wiley.com/doi/abs/10.1111/imm.13102,0
PMC7361353,10.1111/odi.13518,13,LL Muzio;G Ravagnan,https://scholar.google.com//citations?user=4JQ0g5AAAAAJ&hl=en&oi=sra;https://scholar.google.com//citations?user=PV_3pokAAAAJ&hl=en&oi=sra,37,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7361353/,5604
PMC7293518,10.1016/j.cardfail.2020.06.005,112,,,0,https://www.sciencedirect.com/science/article/pii/S1071916420306059,0
PMC7215129,10.1186/s12967-020-02363-3,13,,,0,https://translational-medicine.biomedcentral.com/articles/10.1186/s12967-020-02363-3,0
PMC7210099,10.1007/s11739-020-02355-7,0,K Farsalinos;R Niaura,https://scholar.google.com//citations?user=s5w6V6UAAAAJ&hl=fr&oe=ASCII&oi=sra;https://scholar.google.com//citations?user=4ZJdRewAAAAJ&hl=fr&oe=ASCII&oi=sra,109,https://link.springer.com/article/10.1007/s11739-020-02355-7,44142
PMC7182052,10.7759/cureus.7405,541,H Mekala;RS Patel,https://scholar.google.com//citations?user=MxjrRvsAAAAJ&hl=en&oi=sra;https://scholar.google.com//citations?user=rOeE544AAAAJ&hl=en&oi=sra,19,https://www.cureus.com/articles/29485-focus-on-mental-health-during-the-coronavirus-covid-19-pandemic-applying-learnings-from-the-past-outbreaks.pdf,2548
PMC7332697,10.25259/sni_199_2020,5,,,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7332697/,0
PMC5717645,10.1098/rsos.170786,16,A Pitto-Barry;L Shang,https://scholar.google.com//citations?user=e8tBlDYAAAAJ&hl=en&oi=sra;https://scholar.google.com//citations?user=S-FbnEsAAAAJ&hl=en&oi=sra,17,https://royalsocietypublishing.org/doi/abs/10.1098/rsos.170786,984
PMC3495767,10.1186/1743-422x-9-217,17,,,0,https://virologyj.biomedcentral.com/articles/10.1186/1743-422X-9-217,0
PMC7308840,10.3390/s20113089,82,,,0,https://www.mdpi.com/1424-8220/20/11/3089,0
PMC7313653,10.1007/s43441-020-00182-8,2,,,0,https://link.springer.com/article/10.1007/s43441-020-00182-8,0
PMC7087613,10.1007/s10096-012-1747-y,29,,,0,https://link.springer.com/article/10.1007/s10096-012-1747-y,0
PMC7250521,10.7759/cureus.7834,34,K Suwanwongse,https://scholar.google.com//citations?user=FKJqwQIAAAAJ&hl=en&oi=sra,11,https://www.cureus.com/articles/30945-successful-conservative-management-of-acute-appendicitis-in-a-coronavirus-disease-2019-covid-19-patient.pdf,635
PMC420028,10.1186/cc2452,35,,,0,https://link.springer.com/article/10.1186/cc2452,0
PMC2860491,10.1371/journal.pntd.0000623,289,,,0,https://journals.plos.org/plosntds/article?id=10.1371/journal.pntd.0000623,0
PMC7103985,10.1016/j.jegh.2014.08.002,41,,,0,https://www.sciencedirect.com/science/article/pii/S0928493113000027,0
PMC7267375,10.1002/hed.26223,0,AG Singh;P Chaturvedi,https://scholar.google.com//citations?user=dOeNA3kAAAAJ&hl=fr&oi=sra;https://scholar.google.com//citations?user=C1bKJbsAAAAJ&hl=fr&oi=sra,60,https://onlinelibrary.wiley.com/doi/abs/10.1002/hed.26223,37137
PMC7184943,10.1007/s00270-020-02474-w,65,,,0,https://link.springer.com/article/10.1007/s00270-020-02474-w,0
PMC7259911,10.1016/s1470-2045(20)30309-0,0,,,0,https://www.thelancet.com/journals/lancet/article/PIIS1470-2045(20)30309-0/fulltext,0
PMC6134045,10.1038/s41598-018-31936-y,78,B Cai,https://scholar.google.com//citations?user=Mr_NjusAAAAJ&hl=pt-BR&oi=sra,5,https://www.nature.com/articles/s41598-018-31936-y,169
PMC3185605,10.3390/v2020468,76,P Wonganan;MA Croyle,https://scholar.google.com//citations?user=OvA5lrkAAAAJ&hl=en&oi=sra;https://scholar.google.com//citations?user=J91UnvoAAAAJ&hl=en&oi=sra,28,https://www.mdpi.com/1999-4915/2/2/468,3668
PMC7304304,10.3389/fpsyt.2020.00568,19,S Steins-Loeber,https://scholar.google.com//citations?user=5gLhXN4AAAAJ&hl=pt-BR&oi=sra,32,https://www.frontiersin.org/articles/10.3389/fpsyt.2020.00568/full,4153
PMC7328712,10.7573/dic.2020-4-15,28,,,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7328712/,0
PMC6097522,10.2147/dddt.s147276,63,BM Warner;DR Stein,https://scholar.google.com//citations?user=ciJAY8AAAAAJ&hl=en&oe=ASCII&oi=sra;https://scholar.google.com//citations?user=sSjb5cgAAAAJ&hl=en&oe=ASCII&oi=sra,15,https://www.tandfonline.com/doi/full/10.2147/DDDT.S147276,1097
PMC7164815,10.1016/s2213-2600(17)30120-0,249,NJ Brendish,https://scholar.google.com//citations?user=zGBEtrEAAAAJ&hl=en&oe=ASCII&oi=sra,19,https://www.thelancet.com/journals/lanres/article/PIIS2213-2600(17)30120-0/fulltext,1722
PMC3084774,10.1371/journal.pone.0019181,55,,,0,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0019181,0
PMC5454172,10.1016/j.onehlt.2016.12.001,0,,,0,https://www.sciencedirect.com/science/article/pii/S235277141630074X,0
PMC7082143,10.1128/msphere.00203-20,172,MB Frieman,https://scholar.google.com//citations?user=for5Mr4AAAAJ&hl=en&oi=sra,73,https://journals.asm.org/doi/abs/10.1128/mSphere.00203-20,19917
PMC7108372,10.1016/j.mpmed.2009.10.003,1,,,0,https://www.sciencedirect.com/science/article/pii/S1357303909002965,0
PMC7100269,10.1007/s40136-019-00238-w,0,,,0,https://link.springer.com/article/10.1007/s40136-019-00238-w,0
PMC5861655,10.1186/s12890-018-0616-6,14,A Egli;J Mandal;B Thomas;F Blasi,https://scholar.google.com//citations?user=5k9MvzQAAAAJ&hl=en&oi=sra;https://scholar.google.com//citations?user=o-Z7S5MAAAAJ&hl=en&oi=sra;https://scholar.google.com//citations?user=dZvXte4AAAAJ&hl=en&oi=sra;https://scholar.google.com//citations?user=UMUVKNcAAAAJ&hl=en&oi=sra,85,https://link.springer.com/article/10.1186/s12890-018-0616-6,29315
PMC7192324,10.1046/j.1439-0442.2000.00310.x,10,,,0,https://onlinelibrary.wiley.com/doi/abs/10.1046/j.1439-0442.2000.00310.x,0
PMC7196844,10.3238/arztebl.2020.0213,50,,,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7196844/,0
PMC7250542,10.1007/s12011-020-02194-9,0,MT Rahman,https://scholar.google.com//citations?user=Qr_x4TUAAAAJ&hl=fr&oi=sra,22,https://link.springer.com/article/10.1007/s12011-020-02194-9,2569
PMC5367831,10.1371/journal.pone.0174488,72,GS Bhuyan;MA Hossain;SK Sarker;A Rahat;MT Islam,https://scholar.google.com//citations?user=6Dgq1TIAAAAJ&hl=en&oi=sra;https://scholar.google.com//citations?user=05nqL_EAAAAJ&hl=en&oi=sra;https://scholar.google.com//citations?user=LmS-2BgAAAAJ&hl=en&oi=sra;https://scholar.google.com//citations?user=hNfbogkAAAAJ&hl=en&oi=sra;https://scholar.google.com//citations?user=vW1827wAAAAJ&hl=en&oi=sra,10,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0174488,301
PMC2768779,10.1136/bmj.b4164,154,NCY Yeung,https://scholar.google.com//citations?user=JQtN9ucAAAAJ&hl=en&oe=ASCII&oi=sra,23,https://www.bmj.com/content/339/bmj.b4164.full,1684
PMC7187672,10.1038/s41577-020-0311-8,4349,MZ Tay;L Rénia;PA MacAry,https://scholar.google.com//citations?user=4YQKvdkAAAAJ&hl=pt-BR&oi=sra;https://scholar.google.com//citations?user=4F18oJoAAAAJ&hl=pt-BR&oi=sra;https://scholar.google.com//citations?user=dGzmMCoAAAAJ&hl=pt-BR&oi=sra,46,https://www.nature.com/articles/s41577-020-0311-8,11889
